id,name,team,countablePlays,averagePPA.all,totalPPA.all,totalPPA.pass,totalPPA.rush,position
4605858,Rivaldo Fairweather,Florida International,12,0.783,9.4,9.4,,TE
4431219,Kyren Lacy,Louisiana,44,0.783,34.469,30.925,3.544,WR
4242558,Tucker Fisk,Stanford,5,0.784,3.921,3.921,,TE
4363046,Tre'Shaun Harrison,Oregon State,12,0.784,9.403,9.403,,WR
4050937,Levi Falck,Nebraska,17,0.784,13.326,13.326,,WR
4361438,Cole Turner,Nevada,69,0.786,54.264,54.264,,TE
4428475,La'Vontae Shenault,Colorado,20,0.787,15.734,15.734,,WR
4360924,Austin Ogunmakin,North Texas,31,0.788,24.42,24.42,,WR
4257599,Marlon Williams,UCF,95,0.789,74.984,74.984,,WR
4245699,Nathan Tilford,Arizona,2,0.79,1.579,,1.579,RB
4428025,Kris Mitchell,Florida International,7,0.79,5.528,5.528,,WR
4242377,Neil Pau'u,BYU,59,0.791,46.674,47.638,-0.964,WR
4567033,Donavon Greene,Wake Forest,51,0.791,40.357,40.357,,WR
4259597,Mac Hippenhammer,Miami (OH),7,0.792,5.546,5.546,,WR
4240661,Dazz Newsome,North Carolina,68,0.792,53.875,51.081,2.794,WR
4360199,Christian Trahan,Houston,25,0.794,19.857,19.857,,TE
4393324,Isaiah Esdale,West Virginia,13,0.797,10.366,10.366,,WR
4372574,John Chenal,Wisconsin,12,0.798,9.582,,9.582,FB
4240506,Adonicas Sanders,Georgia Tech,23,0.799,18.384,18.384,,WR
4039307,Marquez Stevenson,Houston,26,0.801,20.828,21.47,-0.642,WR
4361915,Sam Pinckney,Georgia State,65,0.801,52.042,52.042,,WR
4361279,Charlie Mangieri,Northwestern,8,0.801,6.409,6.409,,TE
4362217,Mike O'Laughlin,West Virginia,16,0.801,12.821,12.821,,TE
4685831,Marcell Barbee,Texas State,58,0.804,46.638,46.638,,WR
4369863,Cedric Tillman,Tennessee,5,0.804,4.019,4.019,,WR
4362477,Derius Davis,TCU,27,0.805,21.736,14.973,6.764,WR
4360761,Michael Wilson,Stanford,23,0.805,18.515,18.515,,WR
4040821,Tyler Ringwood,Charlotte,14,0.806,11.277,11.277,,WR
4360233,Jacob Copeland,Florida,37,0.807,29.871,29.93,-0.058,WR
4689988,Jason Brownlee,Southern Mississippi,50,0.808,40.408,40.408,,WR
4428498,Deonte Simpson,North Texas,41,0.809,33.186,33.186,,WR
4360278,Jaylon Robinson,UCF,77,0.81,62.376,62.376,,WR
4261610,Ethan Dedeaux,San Diego State,6,0.811,4.864,6.541,-1.676,WR
4361411,Pat Freiermuth,Penn State,35,0.814,28.498,28.498,,TE
4360404,Dennis Smith,Duke,15,0.814,12.206,12.206,,WR
4426815,Mike Brown-Stephens,Minnesota,5,0.815,4.075,4.075,,WR
4039357,Sean Dykes,Memphis,57,0.815,46.44,46.44,,TE
4361520,Elijah Kothe,San Diego State,11,0.818,9,9,,WR
4361231,Reed Tyler,Arkansas State,29,0.82,23.789,23.789,,TE
4257610,Jake Hescock,UCF,9,0.821,7.389,7.389,,TE
4240600,Kadarius Toney,Florida,107,0.824,88.21,77.627,10.582,WR
4370350,Artie Henry III,Marshall,27,0.825,22.282,22.282,,WR
4241954,Matt Dotson,Michigan State,10,0.829,8.288,8.288,,TE
4362788,Ben Bresnahan,Vanderbilt,27,0.83,22.416,22.416,,TE
4241988,Trevon Grimes,Florida,63,0.833,52.469,52.486,-0.017,WR
4360174,Michael Woods,Arkansas,49,0.833,40.836,41.289,-0.453,WR
4039936,Tray Eafford,Troy,42,0.837,35.166,35.166,,WR
4432211,Tristan Golightly,Kansas,3,0.84,2.519,2.519,,WR
3932906,Danzel McKinley-Lewis,Toledo,27,0.841,22.701,22.701,,WR
4362505,Marquez Ezzard,Georgia Tech,9,0.846,7.611,7.611,,WR
4430254,Jerjuan Newton,Toledo,20,0.846,16.921,16.921,,WR
4374150,Isaiah Hamilton,San José State,22,0.847,18.623,17.564,1.059,WR
4371854,Devon High,Navy,3,0.847,2.54,-0.166,2.705,RB
4693645,Joseph Bruno,Penn State,4,0.847,3.388,,3.388,RB
4037517,Roscoe Johnson,Louisville,3,0.851,2.553,2.553,,WR
4360225,Jehlani Galloway,Boston College,20,0.852,17.032,17.032,,WR
4374391,Roderic Burns,North Texas,17,0.854,14.526,14.305,0.221,WR
4035465,Cornell Powell,Clemson,78,0.857,66.833,66.833,,WR
4384204,Jacob Adams,Louisiana Tech,4,0.857,3.426,3.426,,FB
4708478,Jensen Jones,Air Force,2,0.857,1.714,,1.714,QB
4043016,D'Wayne Eskridge,Western Michigan,54,0.858,46.308,44.44,1.868,WR
4363129,Pearse Migl,Louisiana,3,0.859,2.576,2.576,,TE
4036026,Dez Fitzpatrick,Louisville,61,0.859,52.372,52.372,,WR
4576788,Andre Johnson,Arizona State,2,0.86,1.721,1.721,,WR
4038556,Artayvious Lynn,TCU,6,0.862,5.173,5.173,,TE
4240473,Jake Marwede,Duke,14,0.863,12.087,12.087,,TE
4258170,Tarik Black,Texas,17,0.865,14.712,13.2,1.511,WR
4049294,Antonio Nunn,Buffalo,49,0.867,42.462,42.462,,WR
4570250,Trevor Wilson,Buffalo,22,0.867,19.075,19.481,-0.406,WR
4567096,John Metchie,Alabama,75,0.869,65.164,65.164,,WR
4363132,Michael Orphey Jr.,Louisiana,4,0.87,3.481,-0.585,4.066,RB
4569391,Travis Koontz,Texas Tech,18,0.873,15.713,15.713,,TE
4427575,Jha'Quan Jackson,Tulane,46,0.874,40.217,34.739,5.478,WR
4245147,Jamire Calvin,Washington State,3,0.874,2.623,2.623,,WR
4240066,Taylor Compton,Utah State,4,0.874,3.497,3.497,,WR
4568655,Malik Rodgers,Tulsa,7,0.876,6.13,6.973,-0.843,WR
4687509,Caden Prieskorn,Memphis,4,0.876,3.502,3.502,,TE
4037456,Jovani Haskins,Rutgers,8,0.877,7.014,7.014,,TE
4256236,Melvin Hill,UMass,6,0.877,5.26,5.26,,WR
4577359,Reikan Donaldson,Army,8,0.878,7.025,4.237,2.788,WR
4240121,Thayer Thomas,NC State,61,0.88,53.67,54.637,-0.966,WR
4569181,Kyle Maxwell,Louisiana Tech,13,0.884,11.497,11.497,,WR
4428815,Christian Wells,Appalachian State,19,0.886,16.833,16.833,,WR
4242289,Berkeley Holman,Northwestern,3,0.886,2.659,2.659,,WR
4360407,Jarett Garner,Duke,22,0.889,19.552,19.552,,WR
4360794,Henry Pearson,Appalachian State,20,0.889,17.781,17.781,,TE
4373566,Miller Gibbs,Appalachian State,8,0.89,7.122,7.122,,TE
4374298,Devon Williams,Oregon,22,0.892,19.62,19.62,,WR
4038431,Tyrell Alexander,Vanderbilt,2,0.893,1.786,1.786,,WR
4361409,Jahan Dotson,Penn State,78,0.896,69.894,69.894,,WR
4429025,Quentin Johnston,TCU,36,0.896,32.244,28.502,3.742,WR
4430914,Lawrence Arnold,Kansas,6,0.897,5.38,5.38,,WR
4035554,Landen Akers,Iowa State,23,0.902,20.755,20.755,,WR
4262016,Yusuf Ali,Middle Tennessee,46,0.903,41.518,41.518,,WR
4360649,Dimitri Stanley,Colorado,31,0.904,28.028,28.829,-0.801,WR
4240735,Chris Autman-Bell,Minnesota,34,0.904,30.739,30.739,,WR
4587977,Sam Brown,West Virginia,9,0.905,8.148,8.148,,WR
4258412,Perry Carter,Louisiana Monroe,35,0.905,31.68,24.38,7.299,WR
4401311,Devin Maddox,Toledo,19,0.907,17.231,18.009,-0.779,WR
4426367,Austin Stogner,Oklahoma,37,0.907,33.558,30.012,3.546,TE
4362785,Amir Abdur-Rahman,Vanderbilt,35,0.908,31.776,31.776,,WR
4367189,Delon Hurt,UCLA,11,0.91,10.009,10.009,,WR
4430543,Ke'Andre Street,Houston,4,0.91,3.64,3.64,,WR
4361577,Dyami Brown,North Carolina,82,0.911,74.682,74.682,,WR
4686469,Mikey Henderson,Oklahoma,23,0.914,21.02,12.345,8.675,TE
4430034,Xavier Legette,South Carolina,10,0.915,9.149,9.149,,WR
4428832,Carter Wheat,BYU,7,0.915,6.402,6.402,,TE
4429129,Michael Drennen II,Kentucky,3,0.916,2.747,2.747,,RB
3915771,Ean Pfeifer,Louisville,9,0.917,8.25,8.25,,TE
4427625,Amari Johnson,UCF,3,0.921,2.764,2.764,,WR
4361514,TJ Sullivan,San Diego State,4,0.922,3.688,3.688,,WR
4241588,Elijah Cooks,Nevada,3,0.923,2.77,2.77,,WR
4360248,Kyle Pitts,Florida,69,0.925,63.808,63.808,,TE
4426354,George Pickens,Georgia,49,0.925,45.305,45.305,,WR
4430323,Ja'Shaun Poke,Kent State,27,0.927,25.019,27.235,-2.216,WR
4429994,Bryce Kirtz,Northwestern,8,0.928,7.425,7.425,,WR
4565358,Hunter Dekkers,Iowa State,10,0.929,9.29,6.227,3.063,QB
4569072,Bryson Cannon,Eastern Michigan,14,0.93,13.014,13.014,,TE
4689918,Zach Rasmussen,Louisiana Monroe,1,0.932,0.932,0.932,,TE
4044454,Donald Stewart,Wake Forest,6,0.938,5.627,5.627,,WR
4428678,Jamari Thrash,Georgia State,13,0.938,12.189,12.189,,WR
4569951,Isaac Rex,BYU,42,0.941,39.502,39.502,,TE
4241380,Jeremiah Hall,Oklahoma,21,0.942,19.789,20.342,-0.554,TE
4241121,Cam Brown,Georgia Southern,6,0.945,5.667,5.667,,TE
4430817,Xzavier Henderson,Florida,12,0.948,11.371,11.371,,WR
4048245,Bubba Ogbebor,Arkansas State,8,0.949,7.595,7.595,,WR
4361087,Sterling Palmer,Florida International,7,0.949,6.643,6.643,,TE
4240023,Tre' McKitty,Georgia,7,0.95,6.65,6.65,,TE
4429466,Drake Dabney,Baylor,6,0.953,5.72,5.72,,TE
4241700,Chandler Speights,Texas State,21,0.957,20.089,20.089,,WR
4240676,Beau Corrales,North Carolina,20,0.958,19.161,19.161,,WR
4686472,Marvin Mims,Oklahoma,47,0.959,45.09,44.317,0.774,WR
4360916,Kason Martin,North Texas,6,0.96,5.758,5.758,,QB
4365503,Kevin Shaa,Liberty,34,0.961,32.685,32.685,,WR
4365484,Noah Frith,Liberty,22,0.961,21.141,21.141,,WR
4431053,Mac Dalena,Fresno State,6,0.965,5.792,5.792,,WR
4569618,Garrett Wilson,Ohio State,64,0.966,61.8,56.848,4.953,WR
4240075,Justin Marshall,Louisville,7,0.967,6.771,6.771,,WR
4361050,Isaiah Likely,Coastal Carolina,45,0.968,43.543,43.543,,TE
4566157,Luke Floriea,Kent State,2,0.968,1.936,1.936,,WR
4036168,C.J. Riley,NC State,12,0.97,11.643,11.643,,WR
4567596,Christan Horn,Appalachian State,5,0.97,4.852,4.852,,WR
4608450,Taylor Thompson,Charlotte,15,0.97,14.553,14.553,,TE
4240429,Jaquarii Roberson,Wake Forest,85,0.97,82.465,82.465,,WR
4361029,Jaivon Heiligh,Coastal Carolina,84,0.972,81.646,80.327,1.319,WR
4373177,Marshon Ford,Louisville,30,0.972,29.153,29.153,,TE
4243921,Will Wallace,Tulane,8,0.973,7.783,7.783,,TE
4613104,Malachi Corley,Western Kentucky,7,0.975,6.827,6.827,,WR
4245131,Tim Jones,Southern Mississippi,43,0.976,41.974,41.974,,WR
4247942,Isaiah Winstead,Toledo,35,0.977,34.21,34.21,,WR
4259270,Cameron Dollar,Charlotte,16,0.977,15.625,15.625,,WR
4243829,Greg White,North Texas,14,0.978,13.695,13.695,,WR
4373959,Nick Mardner,Hawai'i,17,0.981,16.669,16.669,,WR
4426502,Drake London,USC,44,0.982,43.216,43.313,-0.097,WR
4246920,DJ Stubbs,Liberty,44,0.983,43.265,44.353,-1.089,WR
4243365,Timothy Taylor,Memphis,7,0.983,6.88,2.597,4.282,RB
4368532,Tanner Allton,Ohio,1,0.989,0.989,0.989,,WR
4567240,Dontario Drummond,Ole Miss,35,0.991,34.677,34.677,,WR
4426388,Jameson Williams,Ohio State,11,0.991,10.906,10.906,,WR
4039258,Hunter Buczkowski,Central Michigan,5,0.992,4.959,4.959,,TE
4361370,Chris Olave,Ohio State,57,0.992,56.538,56.188,0.35,WR
4689606,Trevor Hobbs,Liberty,3,0.992,2.977,2.977,,TE
3707332,Dahu Green,Arkansas State,46,0.992,45.621,45.621,,WR
4360282,Drake Stoops,Oklahoma,20,0.993,19.853,18.681,1.172,WR
4597703,Tory Horton,Nevada,27,0.994,26.849,26.849,,WR
4690027,Hayden Hagler,Marshall,2,0.997,1.993,1.993,,TE
4426515,Puka Nacua,Washington,13,0.998,12.968,12.138,0.83,WR
4240353,Nate Weinman,Wyoming,5,0.999,4.995,4.995,,TE
4245654,Drew Dixon,Arizona,5,0.999,4.995,4.995,,WR
4429422,Trey Cleveland,Texas Tech,9,0.999,8.992,8.992,,WR
4427331,Khafre Brown,North Carolina,23,1,22.993,22.993,,WR
4361351,Jaelen Gill,Boston College,39,1,39.013,39.013,,WR
4242178,De'Vion Warren,Arkansas,25,1.003,25.067,21.65,3.417,WR
4363409,Austin Watkins,UAB,37,1.003,37.097,37.097,,WR
4362504,Brevin Jordan,Miami,55,1.005,55.277,57.338,-2.062,TE
4427243,Brett Gabbert,Miami (OH),31,1.005,31.167,23.638,7.529,QB
4580608,Kyle Patterson,Air Force,17,1.006,17.099,17.099,,TE
4035656,Ben Skowronek,Notre Dame,44,1.007,44.31,42.119,2.191,WR
4260441,Octavius Evans,Boise State,6,1.011,6.064,6.064,,WR
4362052,Trent Thompson,UTEP,5,1.015,5.075,5.075,,TE
4430255,Charles Njoku,UCLA,5,1.019,5.093,5.093,,WR
3932144,Jacob Harris,UCF,48,1.025,49.211,49.211,,WR
4037532,Garrett Walston,North Carolina,24,1.026,24.62,24.62,,TE
4429513,Dylan Deveney,Georgia Tech,5,1.027,5.137,5.137,,TE
4691547,Preston Daniel,Florida State,3,1.028,3.084,3.084,,TE
4240091,Josh Johnson,Louisville,4,1.029,4.117,4.117,,WR
4239938,CJ Lewis,Boston College,40,1.029,41.149,41.149,,WR
4362650,Jaray Jenkins,LSU,35,1.029,36.015,36.015,,WR
4241478,DeVonta Smith,Alabama,148,1.033,152.825,151.886,0.939,WR
4360637,Jeshaun Jones,Maryland,14,1.035,14.496,14.496,,WR
3917789,Aaron Young,Florida Atlantic,2,1.042,2.084,2.084,,WR
4382479,Trenton Gillison,Michigan State,6,1.049,6.296,6.296,,TE
4362603,Brenden Bates,Kentucky,1,1.049,1.049,1.049,,TE
4567402,Keon Zipperer,Florida,9,1.051,9.458,9.458,,TE
4034779,Ko Kieft,Minnesota,4,1.056,4.224,4.174,0.05,TE
4428699,Messiah Travis,Northern Illinois,7,1.058,7.404,7.404,,WR
4044144,Kenny Yeboah,Ole Miss,29,1.059,30.708,30.708,,TE
4239691,Griffin Hebert,Louisiana Tech,24,1.059,25.415,25.415,,TE
4361328,George Takacs,Notre Dame,2,1.067,2.133,2.133,,TE
4036048,Mark Birmingham,Duke,1,1.069,1.069,1.069,,TE
4693844,Dallas Dixon,Central Michigan,19,1.07,20.336,20.336,,WR
4040612,Luke Farrell,Ohio State,5,1.07,5.352,5.352,,TE
4243170,Maurice Bell,Colorado,12,1.083,13.001,13.001,,WR
4243331,Cade Otton,Washington,19,1.086,20.634,20.634,,TE
4035466,T.J. Chase,Florida Atlantic,9,1.089,9.797,9.797,,WR
4427789,Keyon Lesane,NC State,3,1.091,3.274,3.274,,WR
4361679,Devin Carter,NC State,37,1.093,40.435,39.136,1.299,WR
4426553,Davis Allen,Clemson,20,1.098,21.965,21.965,,TE
4430493,Christian Singleton,Western Michigan,2,1.098,2.197,,2.197,RB
4046520,Nick Eubanks,Michigan,12,1.099,13.193,13.193,,TE
4249624,Nick Muse,South Carolina,36,1.101,39.628,39.628,,TE
4246902,Jerome Jackson,Liberty,9,1.102,9.914,9.914,,TE
4362899,Brad Cumbest,Mississippi State,2,1.102,2.204,2.204,,WR
4362018,Blake Whiteheart,Wake Forest,5,1.104,5.522,5.522,,TE
4030915,Briley Moore,Kansas State,25,1.105,27.636,27.636,,TE
4360763,Brycen Tremayne,Stanford,16,1.106,17.7,17.7,,WR
4429742,Darrell Harding Jr.,Duke,10,1.11,11.104,11.104,,WR
4567105,Jahleel Billingsley,Alabama,21,1.111,23.339,25,-1.661,TE
4570683,Kam Brown,Texas A&M,7,1.113,7.788,7.788,,WR
4567481,James Fullbright III,Houston,4,1.116,4.465,,4.465,RB
4689901,Jevin Frett,Louisiana Monroe,22,1.118,24.591,24.591,,WR
4361181,Wyatt Liewer,Nebraska,3,1.118,3.353,3.353,,WR
4685110,Anthony Smith,NC State,5,1.12,5.602,5.602,,WR
4431058,Lavel Davis,Virginia,26,1.12,29.12,29.12,,WR
4431466,Jordan Watkins,Louisville,9,1.122,10.1,7.234,2.866,WR
4426952,Jack Coldiron,Miami (OH),4,1.124,4.495,4.495,,TE
4568278,Spence Massey,Georgia Tech,3,1.124,3.372,,3.372,RB
4568154,Spencer Witter,Boston College,6,1.13,6.78,6.78,,TE
4047555,Jalen Williams,Louisiana,28,1.131,31.655,31.655,,WR
4038952,Hunter Kampmoyer,Oregon,14,1.136,15.906,15.906,,TE
4241888,Reggie Roberson Jr.,SMU,29,1.14,33.068,33.068,,WR
4363554,Thomas Odukoya,Eastern Michigan,6,1.14,6.84,6.84,,TE
4241931,Carlos Carriere,Maryland,3,1.141,3.422,3.422,,WR
4244834,Gunnar Oakes,Eastern Michigan,1,1.142,1.142,1.142,,TE
4430073,Devin Chandler,Wisconsin,4,1.143,4.573,4.25,0.323,WR
4035818,Theo Howard,Oklahoma,12,1.145,13.735,13.735,,WR
4426687,Johnathan Bennett,Liberty,7,1.152,8.064,8.286,-0.222,QB
4360086,Josh Whyle,Cincinnati,32,1.153,36.908,36.908,,TE
4036427,Jacob Huesman,Appalachian State,5,1.155,5.774,3.098,2.677,QB
4362770,Messiah Swinson,Missouri,2,1.155,2.309,2.309,,TE
4427954,Tanner McGee,South Alabama,11,1.155,12.708,14.48,-1.772,QB
4257253,Bryce Mitchell,Toledo,20,1.159,23.188,23.188,,WR
4430577,Rashod Owens,Oklahoma State,2,1.16,2.32,2.32,,WR
4035390,Jared Atkinson,Baylor,3,1.164,3.492,3.492,,WR
4244768,Julian Hicks,Akron,2,1.165,2.331,2.331,,WR
4362442,Pro Wells,TCU,17,1.166,19.829,19.829,,TE
4040625,Demario McCall,Ohio State,3,1.167,3.502,2.789,0.713,WR
4428783,Treshaun Ward,Florida State,3,1.169,3.508,-1.821,5.329,RB
4373731,Michael Roberts,Army,7,1.172,8.204,8.204,,WR
4037624,Samuel Denmark,Coastal Carolina,18,1.172,21.104,21.104,,WR
4040868,Ronnie Blackmon,Toledo,13,1.177,15.3,15.3,,WR
4361973,Kaleb Smith,Virginia Tech,9,1.185,10.667,10.667,,WR
4426966,Garrett Shrader,Mississippi State,1,1.186,1.186,1.186,,QB
4613067,Zion Bowens,Hawai'i,8,1.186,9.485,9.485,,WR
4360603,Brandon Robinson,Florida Atlantic,18,1.187,21.369,21.369,,WR
4035896,Evan Fairs,Virginia Tech,2,1.189,2.378,2.378,,WR
4429435,Brady Cook,Missouri,7,1.198,8.384,8.384,,QB
4429247,Jaylon Barden,Pittsburgh,9,1.2,10.804,10.804,,WR
4429262,Jaheim Bell,South Carolina,1,1.209,1.209,1.209,,TE
4246889,Michael Bollinger,Liberty,2,1.22,2.439,2.539,-0.1,TE
4051055,Andrew Haidet,Northern Illinois,9,1.222,10.995,5.149,5.846,QB
4362301,Isiah Cox,Ohio,10,1.222,12.22,9.978,2.242,WR
4369864,Jacob Warren,Tennessee,6,1.229,7.372,7.372,,TE
4569184,Trenton Bourguet,Arizona State,2,1.229,2.458,2.458,,QB
4429670,Jamal Glaspie,Fresno State,4,1.232,4.93,4.93,,WR
4569653,Shane Calhoun,East Carolina,4,1.232,4.929,4.929,,TE
4692550,Trevon West,Oklahoma,4,1.241,4.964,4.964,,WR
4429006,Rakim Jarrett,Maryland,20,1.245,24.892,24.807,0.086,WR
4362523,Will Mallory,Miami,27,1.248,33.693,33.693,,TE
4362698,Jackson Lanam,Texas State,10,1.25,12.499,12.499,,TE
4688813,Josh Downs,North Carolina,9,1.257,11.313,12.08,-0.767,WR
4374361,Gerrit Prince,UAB,13,1.265,16.447,16.447,,TE
4064866,Dexter Carter Jr.,Georgia Southern,5,1.267,6.335,6.992,-0.657,TE
4035100,Micah Wilson,Missouri,5,1.268,6.338,6.338,,WR
4427209,Jeff Foreman,Arkansas State,25,1.268,31.712,31.712,,WR
4429479,Corey Crooms,Western Michigan,3,1.288,3.865,3.865,,WR
4363098,Johnny Lumpkin,Louisiana,6,1.288,7.73,7.73,,TE
4692679,Deondre Jackson,Texas A&M,2,1.295,2.59,,2.59,RB
4248709,Cam Burnette,East Carolina,3,1.298,3.895,3.895,,WR
4035703,Cary Angeline,NC State,34,1.3,44.186,44.186,,TE
4371970,Matt Bjorson,Indiana,1,1.304,1.304,1.304,,TE
4428055,Tre'Von Morgan,Michigan State,2,1.305,2.61,2.61,,WR
4371891,Mychal Cooper,Navy,15,1.307,19.602,19.602,,WR
4693825,Dalton King,Air Force,1,1.308,1.308,1.308,,TE
4034862,Jack Stoll,Nebraska,7,1.309,9.166,9.166,,TE
4430802,Darnell Washington,Georgia,8,1.309,10.468,10.468,,TE
4686775,Montana Lemonious-Craig,Colorado,1,1.321,1.321,1.321,,WR
4367209,Greg Dulcich,UCLA,34,1.329,45.173,45.173,,TE
4259726,Greg Latushko,Coastal Carolina,18,1.33,23.939,23.939,,WR
4362934,Samuel Wheeler,Kansas State,4,1.335,5.338,5.338,,TE
4571935,Jahmal Banks,Wake Forest,1,1.336,1.336,1.336,,WR
4372372,James Palmer,Tulsa,2,1.338,2.676,2.676,,TE
4570738,Ke'Shawn Williams,Wake Forest,3,1.338,4.014,4.014,,WR
4361372,Jeremy Ruckert,Ohio State,15,1.345,20.177,20.177,,TE
4240785,Clevan Thomas,Kentucky,1,1.346,1.346,1.346,,WR
4360290,Brayden Willis,Oklahoma,9,1.349,12.142,12.142,,TE
4428209,Ricky Pearsall,Arizona State,10,1.355,13.554,8.44,5.113,WR
4428765,Masen Wake,BYU,9,1.364,12.272,6.852,5.419,FB
4372016,Jaylen Waddle,Alabama,35,1.368,47.863,47.329,0.534,WR
4244810,Karmi Mackey,Eastern Michigan,3,1.379,4.138,1.571,2.567,RB
4428451,Brett Seither,Georgia,1,1.382,1.382,1.382,,TE
4428163,Donovan Ollie,Washington State,1,1.385,1.385,1.385,,WR
4431068,Kelvontay Dixon,Texas,4,1.386,5.544,5.544,,WR
4362668,Javen Banks,Texas State,20,1.389,27.777,27.777,,WR
4036863,Billy Humphreys,San José State,1,1.392,1.392,1.392,,TE
4692530,Chandler Morris,Oklahoma,8,1.398,11.182,3.453,7.729,QB
4243819,Logan Peterson,Florida Atlantic,2,1.399,2.798,2.798,,TE
4428527,Dalvin Smith,Western Kentucky,4,1.407,5.628,5.628,,WR
4406943,Brett Brenton,Wyoming,3,1.428,4.285,,4.285,RB
4570200,Jack Bradley,Rice,3,1.43,4.29,4.29,,TE
4038536,Dylan Thomas,TCU,3,1.431,4.292,4.292,,WR
4243165,Jaylon Jackson,Colorado,2,1.435,2.87,2.87,,WR
4360373,Carlos Sandy,Illinois,2,1.455,2.911,2.911,,WR
4427694,Casey Kelly,Ole Miss,8,1.462,11.693,11.693,,TE
4427052,Easton Dean,Iowa State,1,1.462,1.462,1.462,,TE
4430723,Jared Wiley,Texas,10,1.463,14.635,14.635,,TE
4432531,Jake Roberts,North Texas,4,1.464,5.855,5.855,,TE
4569086,Charles Ross,Nevada,4,1.464,5.855,5.855,,WR
4259908,Braylon Sanders,Ole Miss,17,1.474,25.057,25.057,,WR
4686373,Jordan Brown,Kansas,1,1.478,1.478,1.478,,WR
3682406,Daniel Imatorbhebhe,Illinois,3,1.484,4.452,4.452,,TE
4038966,Jack Sorenson,Miami (OH),13,1.485,19.309,19.309,,WR
4608003,Onuma Dieke,UMass,1,1.504,1.504,1.504,,WR
4361203,Jaron Woodyard,Marshall,2,1.505,3.01,3.01,,WR
4362852,Dakereon Joyner,South Carolina,9,1.506,13.553,8.63,4.924,WR
4693798,Koali Nishigaya,Hawai'i,4,1.509,6.037,3.703,2.334,WR
4360078,Alec Pierce,Cincinnati,23,1.513,34.803,34.803,,WR
4570100,Kyle Jarvis,New Mexico,3,1.519,4.557,4.557,,TE
4241005,Jake Henry,Appalachian State,3,1.519,4.558,4.558,,WR
4429227,Jaylon Armstead,San Diego State,1,1.52,1.52,,1.52,RB
4241447,Giles Amos,Arkansas State,16,1.523,24.37,24.37,,TE
4575412,Joseph Walker,Louisiana Tech,1,1.528,1.528,1.528,,WR
4259331,Carter Ware,TCU,3,1.534,4.603,4.603,,TE
4258446,Jordan Blackman,Army,2,1.537,3.074,,3.074,WR
4362983,Tykee Ogle-Kellogg,UT San Antonio,10,1.537,15.372,15.372,,WR
4569187,Case Hatch,Arizona State,2,1.541,3.081,3.081,,FB
4689609,Jaivian Lofton,Liberty,4,1.543,6.171,6.171,,WR
4363133,Devon Pauley,Louisiana,6,1.545,9.268,9.268,,WR
4048099,Samson Nacua,Utah,3,1.567,4.702,4.702,,WR
4243755,Ryan Mitchell,Navy,9,1.568,14.111,14.111,,WR
4373649,Hank Tuipulotu,BYU,1,1.568,1.568,1.568,,TE
4569431,Mike Martinez,UCLA,3,1.571,4.713,4.713,,TE
4241912,D.J. Butler,Georgia Southern,3,1.596,4.787,4.787,,TE
4241218,Logan Christopherson,Missouri,2,1.596,3.192,3.192,,TE
4240709,Jake Zilinskas,Pittsburgh,1,1.596,1.596,1.596,,TE
4428079,Keveon Mullins,South Carolina,4,1.602,6.409,6.409,,TE
4240175,Luke Sanders,Western Michigan,1,1.614,1.614,1.614,,TE
4569510,John Jackson III,USC,1,1.637,1.637,1.637,,WR
4568425,Beau Johnson,Georgia Southern,5,1.639,8.195,8.195,,TE
4239964,Isaiah Sanders,Stanford,3,1.64,4.919,,4.919,QB
4429887,Kealon Jackson,North Texas,3,1.643,4.93,4.93,,WR
4569473,Alec Kritta,Iowa,1,1.655,1.655,1.655,,WR
4428050,Kamari Morales,North Carolina,2,1.669,3.339,3.339,,TE
4433901,Corey Rucker,Arkansas State,23,1.671,38.425,35.525,2.9,WR
4570016,Kadari Johnson,UT San Antonio,2,1.686,3.372,,3.372,RB
4372614,Zach Williams,Arizona,2,1.697,3.394,3.394,,TE
4686328,Malik Bowen-Sims,Duke,4,1.698,6.79,6.79,,WR
4608520,Sam Olson,San José State,6,1.698,10.19,10.19,,TE
4258190,Ben Mason,Michigan,2,1.721,3.443,3.443,,TE
4259550,Matt Landers,Georgia,2,1.766,3.533,3.533,,WR
4697234,CJ McNeal,Air Force,5,1.769,8.845,,8.845,RB
4244856,Austin Trammell,Rice,19,1.783,33.871,33.871,,WR
4430151,Javonte Kinsey,Bowling Green,2,1.794,3.588,3.588,,TE
4362609,Akeem Hayes,Kentucky,4,1.798,7.19,7.19,,WR
4240176,Jaylen Hall,Western Michigan,19,1.834,34.841,34.841,,WR
4362738,AJ Lewis,Troy,2,1.836,3.671,3.671,,TE
4569234,Keshunn Abram,Kent State,3,1.841,5.524,5.524,,WR
4362110,Malcolm Epps,Texas,3,1.844,5.531,5.531,,TE
4428116,Isaiah Neyor,Wyoming,11,1.878,20.658,16.508,4.15,WR
4360793,Trey Ross,Appalachian State,2,1.897,3.793,3.793,,TE
4258429,Cameron Darling,Louisiana Monroe,1,1.9,1.9,1.9,,TE
4259657,Daniel Karlin,Duke,1,1.9,1.9,,1.9,QB
4362233,Wyatt Rector,Florida State,1,1.9,1.9,,1.9,TE
4361697,Gunner Gentry,Wyoming,2,1.914,3.828,3.828,,WR
4427063,Wayne Dennis Jr.,Northwestern,1,1.921,1.921,1.921,,WR
